0.000000000000000000e+00,-3.218283582089553375e-03,-1.281538059701492656e-02,2.774892686567163591e-01
0.000000000000000000e+00,-5.866328467153286187e-03,8.927547445255474071e-03,2.963867518248174959e-01
0.000000000000000000e+00,-6.261471014492753576e-03,2.840231884057971279e-03,2.891913188405796920e-01
0.000000000000000000e+00,-1.017928124999999996e-02,6.337398437500000800e-03,3.035708984374999586e-01
0.000000000000000000e+00,-2.797172131147541291e-03,1.329514754098360708e-02,3.024552786885245648e-01
0.000000000000000000e+00,-5.600085470085469338e-04,9.246264957264957104e-03,2.956345982905982939e-01
0.000000000000000000e+00,-4.379282051282050621e-03,6.820102564102564768e-03,2.937177008547008361e-01
0.000000000000000000e+00,-1.053924369747898972e-02,5.505487394957982866e-03,2.933517815126050476e-01
0.000000000000000000e+00,5.980736363636362726e-03,4.774351818181818419e-02,3.570161181818181650e-01
0.000000000000000000e+00,-1.285833333333333706e-03,5.028593589743590025e-02,3.571226538461538258e-01
0.000000000000000000e+00,-1.537696969696969928e-03,4.539999999999999591e-02,3.623553484848484607e-01
0.000000000000000000e+00,5.048568627450980735e-03,4.343872549019607565e-02,3.727214117647060232e-01
0.000000000000000000e+00,2.305624999999995937e-04,6.343601562499999458e-02,3.703192656249999493e-01
0.000000000000000000e+00,6.897573529411764152e-03,5.408354411764705605e-02,3.726141176470588734e-01
0.000000000000000000e+00,7.433983870967743150e-03,5.128640322580645117e-02,3.700862903225807243e-01
0.000000000000000000e+00,1.144349122807017394e-02,4.762961403508772507e-02,3.536672631578947068e-01
0.000000000000000000e+00,2.562346874999999954e-02,5.486781250000000165e-02,3.503962812499999968e-01
0.000000000000000000e+00,1.371887878787878684e-02,5.122068181818181798e-02,3.567518787878787290e-01
0.000000000000000000e+00,7.113480620155038583e-03,1.024613953488372024e-02,2.816822790697673939e-01
0.000000000000000000e+00,1.087411666666666596e-02,7.013050000000000707e-03,2.737407583333333339e-01
0.000000000000000000e+00,1.050016521739130688e-02,6.169800000000000458e-03,2.787842782608695447e-01
0.000000000000000000e+00,3.250439024390243663e-03,7.410121951219512428e-04,2.643395243902438851e-01
0.000000000000000000e+00,2.074054945054944546e-03,4.310670329670330050e-03,2.664405164835164097e-01
0.000000000000000000e+00,5.058823529411766431e-04,5.752105882352941991e-03,2.664925882352940367e-01
0.000000000000000000e+00,-9.305192771084339065e-03,-2.218385542168674340e-03,2.682032048192770635e-01
0.000000000000000000e+00,-4.522419354838709375e-03,9.914623655913978959e-04,2.673844408602150668e-01
0.000000000000000000e+00,-5.273789473684210860e-03,-4.622715789473683806e-03,2.638038736842104881e-01
0.000000000000000000e+00,-9.638655913978494763e-03,-2.707215053763440977e-03,2.614598279569892991e-01
0.000000000000000000e+00,4.059752531645569734e-02,-9.201405063291140732e-03,1.995076835443037877e-01
0.000000000000000000e+00,1.982845263157894874e-02,-1.199968421052631518e-02,2.084655736842105089e-01
0.000000000000000000e+00,1.371162698412698409e-02,-3.342214285714286900e-03,2.033913968253968363e-01
0.000000000000000000e+00,1.466195199999999893e-02,1.264927999999999799e-03,2.013275759999999803e-01
0.000000000000000000e+00,1.577101724137931066e-02,5.040232758620690964e-03,2.025120258620690117e-01
0.000000000000000000e+00,2.188370642201835012e-02,6.125862385321101562e-03,2.013846238532109867e-01
0.000000000000000000e+00,2.010968695652173843e-02,7.924643478260868720e-03,2.063132782608695093e-01
0.000000000000000000e+00,2.042757142857142688e-02,9.683495798319325873e-03,2.005305378151260309e-01
0.000000000000000000e+00,2.049707913669064629e-02,1.019078417266187052e-02,2.044885467625899012e-01
0.000000000000000000e+00,1.342310884353741483e-02,1.209631972789115655e-02,2.113098231292517282e-01
0.000000000000000000e+00,1.657058823529412297e-03,2.266912745098039611e-02,3.248536372549018503e-01
0.000000000000000000e+00,-3.074299074074074087e-02,3.441074074074074174e-02,3.103869537037037274e-01
0.000000000000000000e+00,-2.800834444444444751e-02,3.111172222222222117e-02,3.247634888888888960e-01
0.000000000000000000e+00,-2.921002150537634762e-02,3.147341935483871644e-02,3.323675698924730693e-01
0.000000000000000000e+00,-3.647453260869565339e-02,2.233746739130434977e-02,3.322813260869565410e-01
0.000000000000000000e+00,-2.965994186046511799e-02,1.667118604651163238e-02,3.388878953488371759e-01
0.000000000000000000e+00,-2.452612345679012693e-02,1.101865432098765585e-02,3.417404320987654232e-01
0.000000000000000000e+00,-3.014429032258064342e-02,6.133161290322579166e-03,3.416832795698924730e-01
0.000000000000000000e+00,-1.857398823529411366e-02,1.538370588235294170e-02,3.363458705882352295e-01
0.000000000000000000e+00,-4.422155555555556082e-03,4.029370000000000174e-02,3.322076666666666234e-01
0.000000000000000000e+00,-8.867705882352942479e-03,1.180283529411764801e-02,2.496680235294117811e-01
0.000000000000000000e+00,-2.108566666666666402e-03,2.112088888888889043e-02,2.578079000000000343e-01
0.000000000000000000e+00,5.639670588235293214e-03,2.853536470588235660e-02,2.617291529411764350e-01
0.000000000000000000e+00,2.338615384615384731e-03,2.840946153846153274e-02,2.648868333333332381e-01
0.000000000000000000e+00,-9.239670886075947165e-03,2.626539240506329045e-02,2.687159113924050824e-01
0.000000000000000000e+00,3.647358208955224067e-03,1.902253731343283780e-02,2.647785074626865520e-01
0.000000000000000000e+00,6.917276923076923906e-03,2.368153846153846220e-02,2.713916153846153700e-01
0.000000000000000000e+00,5.961238805970149775e-03,2.154561194029850843e-02,2.764179253731343655e-01
0.000000000000000000e+00,2.947111111111111285e-03,2.124629629629629785e-02,2.785784197530864481e-01
0.000000000000000000e+00,-1.836594936708861071e-03,2.835388607594936661e-02,2.827661139240506549e-01
0.000000000000000000e+00,-1.392088235294117356e-02,-1.188610294117647091e-02,2.302147058823529324e-01
0.000000000000000000e+00,-7.289014925373134800e-03,2.455223880597005623e-05,2.110274477611939759e-01
0.000000000000000000e+00,-2.460486111111111207e-03,3.271611111111110987e-03,2.170754583333333321e-01
0.000000000000000000e+00,1.700051515151515188e-02,-2.869257575757575788e-03,2.074483484848485271e-01
0.000000000000000000e+00,1.722728787878787318e-02,-2.343954545454544902e-03,2.026604999999999934e-01
0.000000000000000000e+00,1.833653030303030590e-02,-4.726136363636362914e-03,1.956890606060606164e-01
0.000000000000000000e+00,9.999058823529412970e-03,-9.932205882352935448e-04,2.118485882352941219e-01
0.000000000000000000e+00,9.438826086956520964e-03,-1.143057971014492611e-03,2.059492753623188288e-01
0.000000000000000000e+00,7.424238805970149666e-03,-1.154677611940298568e-02,1.945945522388059790e-01
0.000000000000000000e+00,2.055794520547945137e-03,8.557123287671235604e-03,1.883028219178081997e-01
0.000000000000000000e+00,6.363071794871795472e-02,1.871530769230769428e-02,5.157166410256410760e-01
0.000000000000000000e+00,6.597527499999999989e-02,-1.714264999999999886e-02,5.000921125000000744e-01
0.000000000000000000e+00,6.045475609756097851e-02,2.405390243902439350e-03,4.895217195121951970e-01
0.000000000000000000e+00,6.114056179775279737e-02,8.280674157303372388e-04,4.886215955056179561e-01
0.000000000000000000e+00,6.664093103448276434e-02,1.867655172413793712e-03,4.882686551724139123e-01
0.000000000000000000e+00,6.099364772727271927e-02,1.326745454545454755e-02,4.839441022727272723e-01
0.000000000000000000e+00,6.143153012048192113e-02,3.888469879518071520e-03,4.761358433734939610e-01
0.000000000000000000e+00,6.537692134831460389e-02,-2.544078651685393114e-03,4.716211573033707860e-01
0.000000000000000000e+00,5.630866315789474080e-02,-1.321505263157894509e-03,4.594280421052631680e-01
0.000000000000000000e+00,7.122724719101124202e-02,-1.554777528089887687e-02,4.476409213483145688e-01
1.000000000000000000e+00,5.875963503649635558e-03,-1.739291970802916585e-03,2.972069197080292047e-01
1.000000000000000000e+00,7.270504201680671411e-04,7.680823529411762510e-03,2.936173865546218842e-01
1.000000000000000000e+00,-1.150775000000000235e-02,1.340333333333332700e-03,2.854804814814814740e-01
1.000000000000000000e+00,-1.242591262135922178e-02,1.693524271844660568e-03,2.725381165048544330e-01
1.000000000000000000e+00,-2.622146956521738750e-02,2.341408695652170968e-03,2.744411217391304336e-01
1.000000000000000000e+00,-2.458164583333333209e-02,9.746770833333334716e-03,2.701047708333333408e-01
1.000000000000000000e+00,-2.776814606741572627e-02,8.869247191011234849e-03,2.611419101123595432e-01
1.000000000000000000e+00,-2.342201063829786600e-02,9.959553191489362023e-03,2.609182978723403878e-01
1.000000000000000000e+00,-2.266924999999999843e-02,9.010034090909091117e-03,2.515237840909090861e-01
1.000000000000000000e+00,-2.113234090909090965e-02,1.220273863636363657e-02,2.518881818181817889e-01
1.000000000000000000e+00,1.744249230769230954e-02,-3.518000000000005281e-04,3.002034461538461430e-01
1.000000000000000000e+00,8.268820895522388525e-03,-6.315641791044775133e-03,2.984337313432836036e-01
1.000000000000000000e+00,-1.848899999999999502e-02,-9.692507692307691589e-03,2.940526461538461311e-01
1.000000000000000000e+00,-2.048019298245613851e-02,-2.165070175438596825e-02,2.898552631578946714e-01
1.000000000000000000e+00,-2.604430645161290650e-02,-1.321422580645161340e-02,2.906360806451612766e-01
1.000000000000000000e+00,-3.314394117647059129e-02,-3.670262745098039348e-02,2.769043529411764903e-01
1.000000000000000000e+00,-1.585898214285714342e-02,-1.758241071428571362e-02,3.091131964285714351e-01
1.000000000000000000e+00,-1.552744230769230807e-02,-3.181357692307693052e-02,3.082806923076923389e-01
1.000000000000000000e+00,-1.436440384615384272e-02,-2.942949999999999733e-02,3.034954230769230654e-01
1.000000000000000000e+00,-4.460201538461538301e-02,-1.054021538461538676e-02,2.652093076923076609e-01
1.000000000000000000e+00,6.808591160220994580e-03,-1.882297790055247749e-02,2.464814254143646022e-01
1.000000000000000000e+00,3.661639344262295273e-03,9.297827868852460292e-03,3.122105737704917172e-01
1.000000000000000000e+00,-9.689084745762710851e-03,-3.508305084745757586e-04,2.913939152542373567e-01
1.000000000000000000e+00,-2.120990740740740562e-03,-9.540740740740779398e-05,2.943065833333333159e-01
1.000000000000000000e+00,-2.025445263157895151e-02,5.621842105263155989e-03,2.807101684210525638e-01
1.000000000000000000e+00,-3.055099009900989239e-03,2.718841584158415703e-03,3.152121584158416034e-01
1.000000000000000000e+00,-1.108217346938775508e-02,1.253153061224490661e-03,2.955112653061224282e-01
1.000000000000000000e+00,-1.333159999999999901e-02,-3.245119999999999776e-03,3.027412199999999776e-01
1.000000000000000000e+00,-2.021624210526315468e-02,6.063368421052604861e-04,3.060079894736842387e-01
1.000000000000000000e+00,-1.740302105263158081e-02,-6.459178947368421006e-03,3.010856736842105197e-01
1.000000000000000000e+00,8.213975000000000096e-03,-1.886625000000000064e-03,3.102182083333333562e-01
1.000000000000000000e+00,-4.162892473118279431e-03,2.693346236559139920e-02,3.324153225806452117e-01
1.000000000000000000e+00,-1.406625000000000106e-03,2.943563750000000034e-02,3.385511499999999674e-01
1.000000000000000000e+00,-2.540402777777777711e-03,3.827229166666666627e-02,3.319023611111110994e-01
1.000000000000000000e+00,1.411285714285714313e-03,3.004049999999999776e-02,3.332894142857142916e-01
1.000000000000000000e+00,2.655850746268656644e-03,3.843337313432835384e-02,3.378762089552239112e-01
1.000000000000000000e+00,-6.301031250000000208e-03,3.695654687499999591e-02,3.405493281250000503e-01
1.000000000000000000e+00,5.656196969696969910e-03,3.292872727272727618e-02,3.342447878787878635e-01
1.000000000000000000e+00,-1.567379310344828216e-03,4.590429310344827651e-02,3.422975172413793010e-01
1.000000000000000000e+00,-6.785692307692308333e-04,3.588806153846153812e-02,3.400442615384615119e-01
1.000000000000000000e+00,6.420709923664121889e-03,5.863328244274806228e-03,2.323905801526717774e-01
1.000000000000000000e+00,-2.664276119402985473e-03,-9.776865671641793432e-03,2.329887537313432566e-01
1.000000000000000000e+00,-1.285671328671328557e-02,2.562407692307691956e-02,2.196982797202796933e-01
1.000000000000000000e+00,-1.189430097087378589e-02,1.982633980582524172e-02,2.315115436893203926e-01
1.000000000000000000e+00,-2.034212962962962494e-03,1.953036111111111986e-02,2.191356944444444732e-01
1.000000000000000000e+00,-1.335293877551020462e-02,1.601501020408163320e-02,2.274568877551020885e-01
1.000000000000000000e+00,-1.243311702127659207e-02,1.532594680851063866e-02,2.257449574468084752e-01
1.000000000000000000e+00,-5.217715789473686451e-03,1.693776842105262914e-02,2.227302526315789455e-01
1.000000000000000000e+00,-3.582467741935485041e-03,1.865016935483870472e-02,2.155230564516129321e-01
1.000000000000000000e+00,-8.443658536585364402e-03,-3.480018699186991638e-02,1.664334390243902284e-01
1.000000000000000000e+00,6.222109090909090992e-03,-7.375090909090914687e-04,2.198080090909090845e-01
1.000000000000000000e+00,-1.068880530973451322e-02,-2.294203539823008731e-02,2.209982743362831625e-01
1.000000000000000000e+00,-5.145754901960783619e-03,-1.955381372549019198e-02,2.085387254901961140e-01
1.000000000000000000e+00,-8.252880952380950777e-03,-1.703736904761905119e-02,2.055636428571429031e-01
1.000000000000000000e+00,-1.631751648351648445e-02,-2.012747252747252788e-02,1.999604065934066088e-01
1.000000000000000000e+00,-1.048009195402298949e-02,-2.327556321839080108e-02,2.030659770114942309e-01
1.000000000000000000e+00,-1.162509638554217080e-02,-2.285131325301205038e-02,1.958014698795180752e-01
1.000000000000000000e+00,-1.414699999999999638e-02,-2.182996103896103768e-02,1.959457402597402642e-01
1.000000000000000000e+00,-8.511228915662650760e-03,-2.350130120481927834e-02,2.150429036144577977e-01
1.000000000000000000e+00,-3.074096385542167973e-04,-2.520606024096385886e-02,2.048172650602410050e-01
1.000000000000000000e+00,-1.815944565217391185e-02,5.578021739130434656e-03,3.024081521739130363e-01
1.000000000000000000e+00,-3.749207865168539128e-02,1.872146067415730517e-02,3.085334382022471567e-01
1.000000000000000000e+00,-2.328405882352941464e-02,2.513132941176470306e-02,3.097887058823529105e-01
1.000000000000000000e+00,-2.906813253012048223e-02,1.904124096385542350e-02,3.139198192771084917e-01
1.000000000000000000e+00,-3.485513253012047924e-02,1.846967469879517987e-02,3.115714819277107805e-01
1.000000000000000000e+00,-3.973190476190476689e-02,1.797726190476190561e-02,3.200270238095238584e-01
1.000000000000000000e+00,-2.734572000000000044e-02,4.014720000000001135e-03,3.158237999999999879e-01
1.000000000000000000e+00,-2.458564634146341576e-02,2.165719512195122057e-02,3.190919756097561066e-01
1.000000000000000000e+00,-2.658107792207791906e-02,2.100824675324675789e-02,3.243391038961039308e-01
1.000000000000000000e+00,-1.896185542168674770e-02,1.586259036144577889e-02,3.208678433734939994e-01
1.000000000000000000e+00,1.101483760683760402e-02,6.095068376068377321e-03,3.073578461538462037e-01
1.000000000000000000e+00,7.901912280701754027e-03,6.456868421052632152e-03,2.960821052631579242e-01
1.000000000000000000e+00,-1.344571428571427613e-03,-1.792422321428571719e-02,2.854448125000000336e-01
1.000000000000000000e+00,-6.946896000000000147e-03,-8.659880000000000008e-03,2.943222160000000254e-01
1.000000000000000000e+00,1.499885245901639609e-03,-3.718500000000000017e-03,2.799337377049180287e-01
1.000000000000000000e+00,2.836734693877626766e-06,-1.018278571428571366e-02,2.728558571428570945e-01
1.000000000000000000e+00,-1.224853488372092992e-02,-1.078955813953488309e-02,2.659022906976744038e-01
1.000000000000000000e+00,-1.186808080808080673e-02,-3.759191919191919029e-03,2.785476666666666379e-01
1.000000000000000000e+00,-1.214898947368421231e-02,-1.591583157894736408e-02,2.639416105263157619e-01
1.000000000000000000e+00,-4.782063829787232441e-03,-1.083358510638298029e-02,2.633836595744680764e-01
1.000000000000000000e+00,8.101435294117645750e-03,-8.956847058823528065e-03,2.241908705882353081e-01
1.000000000000000000e+00,-6.243102272727271695e-03,-8.468045454545453793e-03,2.086582045454545564e-01
1.000000000000000000e+00,2.477406976744186105e-03,-8.918488372093023517e-03,2.048822093023255353e-01
1.000000000000000000e+00,1.900214444444444165e-02,-6.507596666666666529e-02,2.486497777777777751e-01
1.000000000000000000e+00,-8.109977777777777064e-03,-1.668437777777777645e-02,1.998593222222222188e-01
1.000000000000000000e+00,1.067979775280899005e-02,-2.648483146067416496e-03,1.920278202247191202e-01
1.000000000000000000e+00,5.956191011235954444e-03,1.244898876404494040e-03,1.946142359550562251e-01
1.000000000000000000e+00,-1.374765957446809133e-03,-7.903808510638297286e-03,1.907858297872340458e-01
1.000000000000000000e+00,2.504643820224719195e-02,-7.244077528089888640e-02,2.483446853932584630e-01
1.000000000000000000e+00,-2.369965909090908807e-03,-5.742204545454543396e-03,2.331226136363636070e-01
1.000000000000000000e+00,6.618275912408759509e-02,5.750635036496349814e-03,5.049503503649634961e-01
1.000000000000000000e+00,7.352046296296295413e-02,1.765419444444444458e-02,4.895781666666665921e-01
1.000000000000000000e+00,7.688207619047619790e-02,1.298659047619047519e-02,4.700163904761904821e-01
1.000000000000000000e+00,7.709180869565217253e-02,6.398113043478261333e-03,4.674040347826086683e-01
1.000000000000000000e+00,7.327075999999997646e-02,2.984359999999999270e-03,4.540623200000000192e-01
1.000000000000000000e+00,7.698240217391305595e-02,2.545521739130433749e-03,4.443498586956521890e-01
1.000000000000000000e+00,7.832288659793813779e-02,1.558000000000000357e-03,4.345999175257731495e-01
1.000000000000000000e+00,8.634582105263155505e-02,1.905284210526315709e-03,4.365463473684210172e-01
1.000000000000000000e+00,8.803481052631577375e-02,-1.357400000000000360e-03,4.288519157894736811e-01
1.000000000000000000e+00,8.265153608247421957e-02,1.532989690721651326e-04,4.252693917525773304e-01
2.000000000000000000e+00,6.065624999999998969e-03,9.462306818181819359e-03,2.873549318181817802e-01
2.000000000000000000e+00,-2.382771084337354699e-04,1.313177108433734828e-02,2.681474216867469340e-01
2.000000000000000000e+00,1.348746511627907201e-02,-8.092604651162791859e-03,2.620545000000000235e-01
2.000000000000000000e+00,4.463333333333334668e-04,-5.649322222222223286e-03,2.610588555555555801e-01
2.000000000000000000e+00,-6.772516483516483055e-03,4.868241758241758158e-03,2.590295934065934280e-01
2.000000000000000000e+00,-9.189242105263154339e-03,1.774842105263157999e-03,2.626102421052631808e-01
2.000000000000000000e+00,-1.125544444444443945e-03,-7.703988888888889733e-03,2.570827333333333686e-01
2.000000000000000000e+00,6.615313953488371861e-03,-3.051069767441860064e-03,2.566248372093023478e-01
2.000000000000000000e+00,-4.171305263157897535e-03,-1.079699999999999931e-02,2.610906421052631154e-01
2.000000000000000000e+00,5.095894736842107413e-04,-4.613915789473684893e-03,2.555509052631579348e-01
2.000000000000000000e+00,-6.806243243243242404e-03,-1.105486486486486654e-03,3.098370405405405092e-01
2.000000000000000000e+00,-1.906944444444444832e-03,-1.056203703703703471e-02,3.043343148148148769e-01
2.000000000000000000e+00,-1.524428571428571759e-03,-9.810448979591835858e-03,2.946893265306122500e-01
2.000000000000000000e+00,-1.018833333333333396e-03,-1.524845833333333435e-02,2.893832916666667088e-01
2.000000000000000000e+00,5.398058823529411181e-03,-1.593735294117647194e-02,2.799069215686274537e-01
2.000000000000000000e+00,-1.272801960784313881e-02,-7.605843137254901173e-03,2.863883137254901734e-01
2.000000000000000000e+00,1.452660869565217637e-02,-2.741430434782608783e-02,2.832289565217391281e-01
2.000000000000000000e+00,2.880997727272726835e-02,-2.907488636363636525e-02,3.019260681818181635e-01
2.000000000000000000e+00,1.137633333333333378e-02,-3.314919047619047099e-02,2.882927142857143465e-01
2.000000000000000000e+00,2.047255357142857210e-02,-4.003641071428571535e-02,2.910908928571429022e-01
2.000000000000000000e+00,-2.023171874999999363e-03,9.671171874999994443e-04,2.901997734375000304e-01
2.000000000000000000e+00,1.089957522123894025e-02,-1.457144247787610716e-02,2.752114778761061697e-01
2.000000000000000000e+00,-2.455245283018867453e-03,-1.548280188679245460e-02,2.796296792452829805e-01
2.000000000000000000e+00,-9.674542553191486927e-03,-9.062446808510638691e-03,2.754844361702127320e-01
2.000000000000000000e+00,-6.870175257731959972e-03,-9.895577319587629816e-03,2.787995154639175133e-01
2.000000000000000000e+00,-9.111408602150537425e-03,-1.144236559139784858e-02,2.816078494623656669e-01
2.000000000000000000e+00,-6.434904255319148607e-03,-1.121755319148936246e-02,2.766727127659574514e-01
2.000000000000000000e+00,-1.272643023255813459e-02,-5.273953488372089575e-04,2.769634418604651205e-01
2.000000000000000000e+00,-1.424251136363636171e-02,-7.212113636363637163e-03,2.739869545454545752e-01
2.000000000000000000e+00,-1.758402325581395406e-02,-2.321802325581395158e-03,2.866663837209302845e-01
2.000000000000000000e+00,3.696691176470588355e-03,1.973554411764706293e-02,3.882542352941177333e-01
2.000000000000000000e+00,3.690196428571428100e-03,3.003128571428571175e-02,3.764635535714285774e-01
2.000000000000000000e+00,-3.551653846153845877e-03,2.611628846153845815e-02,3.740240769230770423e-01
2.000000000000000000e+00,3.520877551020408502e-03,2.497630612244898171e-02,3.748971836734694141e-01
2.000000000000000000e+00,3.246553191489361806e-03,2.213468085106383432e-02,3.737617234042553416e-01
2.000000000000000000e+00,1.460347826086956730e-03,2.879723913043478328e-02,3.708959565217391230e-01
2.000000000000000000e+00,2.856836734693877968e-03,2.075687755102040982e-02,3.688506122448980129e-01
2.000000000000000000e+00,-1.213269230769231958e-03,1.539200000000000117e-02,3.631143846153846444e-01
2.000000000000000000e+00,5.617367346938774431e-03,4.285897959183673778e-03,3.604005510204080776e-01
2.000000000000000000e+00,8.814153846153846561e-03,2.360724999999999976e-02,3.714654038461537855e-01
2.000000000000000000e+00,1.606683168316832069e-03,1.550828712871286930e-02,3.175757623762376358e-01
2.000000000000000000e+00,1.042155681818181939e-02,2.035601136363636432e-02,2.795357499999999717e-01
2.000000000000000000e+00,1.416211904761904491e-02,1.130821428571428429e-02,2.507751666666666601e-01
2.000000000000000000e+00,-1.095407407407406920e-03,1.603597530864197401e-02,2.427889753086419911e-01
2.000000000000000000e+00,5.206170454545454643e-03,8.652784090909091189e-03,2.251437045454545427e-01
2.000000000000000000e+00,-1.031830337078651696e-02,1.224242696629213381e-02,2.330059775280898526e-01
2.000000000000000000e+00,-4.427747126436782157e-03,1.191486206896551908e-02,2.187009310344827928e-01
2.000000000000000000e+00,-1.740845238095238817e-03,1.295497619047619210e-02,2.130920357142856991e-01
2.000000000000000000e+00,9.267354838709678314e-03,-1.478967741935483622e-03,2.185788172043010291e-01
2.000000000000000000e+00,8.990999999999998993e-03,1.630223711340205925e-02,2.085260206185567122e-01
2.000000000000000000e+00,-1.827623529411763568e-03,-2.088011764705882331e-02,1.977710470588235070e-01
2.000000000000000000e+00,-1.107518072289156693e-03,-1.940103614457831110e-02,1.965037228915662848e-01
2.000000000000000000e+00,-9.297681159420291769e-04,-1.457737681159420109e-02,1.965653043478260698e-01
2.000000000000000000e+00,-6.828541176470589481e-03,-1.562420000000000128e-02,1.938856705882353315e-01
2.000000000000000000e+00,4.116000000000000734e-03,-1.869265432098765611e-02,1.873477160493827176e-01
2.000000000000000000e+00,1.920254545454545478e-02,-2.023732323232323160e-02,1.978615656565656800e-01
2.000000000000000000e+00,4.182593023255814016e-03,-1.737201162790697612e-02,2.123738139534883662e-01
2.000000000000000000e+00,-6.962423529411764997e-03,-1.662697647058823669e-02,1.976352705882352678e-01
2.000000000000000000e+00,6.497471910112359063e-03,-2.001696629213483083e-02,1.967080898876404083e-01
2.000000000000000000e+00,4.775697916666665939e-03,-2.229818750000000030e-02,2.011173124999999784e-01
2.000000000000000000e+00,-3.923394594594594581e-02,-8.222972972972975025e-04,3.014110270270270453e-01
2.000000000000000000e+00,-3.633009876543209782e-02,-1.502444444444444444e-02,3.101178518518518668e-01
2.000000000000000000e+00,-4.054059259259259335e-02,8.347370370370369580e-03,3.019619999999999527e-01
2.000000000000000000e+00,-5.143061363636363542e-02,-5.677840909090908425e-03,3.240974318181817915e-01
2.000000000000000000e+00,-3.390470886075948320e-02,9.278329113924049104e-03,3.266519367088608350e-01
2.000000000000000000e+00,-4.156561038961038845e-02,2.285909090909091484e-03,3.314979870129869943e-01
2.000000000000000000e+00,-3.504370512820512845e-02,-5.219346153846153406e-03,3.327140384615384638e-01
2.000000000000000000e+00,-3.282918181818181291e-02,9.056590909090905415e-04,3.328323636363636484e-01
2.000000000000000000e+00,-3.253068965517240396e-02,-5.898620689655165910e-04,3.279152068965517364e-01
2.000000000000000000e+00,-2.051656249999999834e-02,-1.134689999999999831e-02,3.276468750000000041e-01
2.000000000000000000e+00,6.736164556962025325e-03,-1.173369620253164602e-02,2.804801265822784995e-01
2.000000000000000000e+00,6.564306666666666970e-03,1.589493333333332706e-03,2.443815466666666714e-01
2.000000000000000000e+00,2.036500000000000116e-03,-1.128453030303030492e-02,2.550137878787878676e-01
2.000000000000000000e+00,6.265787878787880232e-03,5.126515151515137134e-04,2.675915303030302894e-01
2.000000000000000000e+00,-9.068439999999998793e-03,-1.504067999999999898e-02,2.580286133333333232e-01
2.000000000000000000e+00,4.729687499999996481e-04,-1.114523437499999846e-02,2.888798906249999687e-01
2.000000000000000000e+00,3.516969696969692353e-04,6.669166666666667860e-03,2.816488484848485019e-01
2.000000000000000000e+00,-4.714253968253969904e-03,8.494444444444439017e-04,2.847382380952380720e-01
2.000000000000000000e+00,7.208938461538461767e-03,2.431230769230763441e-04,2.743024923076922694e-01
2.000000000000000000e+00,-3.902753846153845900e-03,-3.692538461538461513e-03,2.689566461538461795e-01
2.000000000000000000e+00,1.500997183098591765e-02,-3.010056338028169187e-02,2.318780845070421981e-01
2.000000000000000000e+00,-9.140985915492956526e-03,-9.881098591549295276e-03,2.355585070422535343e-01
2.000000000000000000e+00,1.576421538461538624e-02,-1.730115384615384458e-02,2.225254153846153715e-01
2.000000000000000000e+00,-9.462396825396826930e-03,-8.577190476190474366e-03,2.223794444444445184e-01
2.000000000000000000e+00,1.049886111111111159e-02,-8.526999999999999857e-03,2.126960694444444411e-01
